car brand,model,generation_name,year,mileage,vol_engine,fuel,city,province,price (PLN)
opel,vectra,gen-c-2002-2008,2007,169000,2792,Gasoline,Garbatka Nowa,Mazowieckie,29900
opel,vectra,gen-c-2002-2008,2005,300790,1910,Diesel,Ostrowiec Świętokrzyski,Świętokrzyskie,8900
opel,vectra,gen-c-2002-2008,2007,206000,1796,Gasoline,Drezdenko,Lubuskie,13300
opel,vectra,gen-c-2002-2008,2003,208000,1796,Gasoline,Gostynin,Mazowieckie,9400
opel,vectra,gen-c-2002-2008,2008,284000,1910,Diesel,Głogów,Dolnośląskie,13500
opel,vectra,gen-c-2002-2008,2006,295000,1796,Gasoline,Wola Mrokowska,Mazowieckie,9000
opel,vectra,gen-c-2002-2008,2008,296000,1910,Diesel,Tczew,Pomorskie,8990
opel,vectra,gen-c-2002-2008,2004,254000,1598,Gasoline,Gdańsk,Pomorskie,5600
opel,vectra,gen-c-2002-2008,2007,259000,2198,Gasoline,Wysogotowo,Wielkopolskie,11500
opel,vectra,gen-c-2002-2008,2002,292000,1796,LPG,Łysomice,Kujawsko-pomorskie,8700
opel,vectra,gen-c-2002-2008,2006,347000,1910,Diesel,Racibórz,Śląskie,9000
opel,vectra,gen-c-2002-2008,2003,287000,1598,LPG,Łysomice,Kujawsko-pomorskie,7300
opel,vectra,gen-c-2002-2008,2005,207000,1910,Diesel,Myślenice,Małopolskie,9900
opel,vectra,gen-c-2002-2008,2004,217000,2198,Gasoline,Tarnobrzeg,Podkarpackie,7500
opel,vectra,gen-c-2002-2008,2006,120000,1796,Gasoline,Ostrówek,Łódzkie,15900
opel,vectra,gen-c-2002-2008,2005,273194,1910,Diesel,Puławy,Lubelskie,7999
opel,vectra,gen-c-2002-2008,2008,631970,1910,Diesel,Paniówki,Śląskie,11990
opel,vectra,gen-c-2002-2008,2003,194227,1796,Gasoline,Piaseczno,Mazowieckie,10000
opel,vectra,gen-c-2002-2008,2006,274000,1910,Diesel,Pobierowo,Zachodniopomorskie,11900
opel,vectra,gen-c-2002-2008,2008,194000,1910,Diesel,Łask,Łódzkie,15990
opel,vectra,gen-c-2002-2008,2008,329000,1910,Diesel,Świdnica,Dolnośląskie,13800
opel,vectra,gen-c-2002-2008,2004,349000,1910,Diesel,Dalechowy,Świętokrzyskie,5500
opel,vectra,gen-c-2002-2008,2008,247591,1910,Diesel,Pawłowo,Wielkopolskie,12999
opel,vectra,gen-c-2002-2008,2006,220000,1796,Gasoline,Żarki,Śląskie,13999
opel,vectra,gen-c-2002-2008,2002,405000,1598,Gasoline,Wrocław,Dolnośląskie,3900
opel,vectra,gen-c-2002-2008,2005,207000,1796,Gasoline,Lublin,Lubelskie,13500
opel,vectra,gen-c-2002-2008,2003,302428,2198,LPG,Węgorzewo,Warmińsko-mazurskie,7777
opel,vectra,gen-c-2002-2008,2006,224400,2198,Gasoline,Włoszczowa,Świętokrzyskie,12900
opel,vectra,gen-c-2002-2008,2008,189246,1796,Gasoline,Płock,Mazowieckie,15900
opel,vectra,gen-c-2002-2008,2005,250000,2198,Gasoline,Ostrowiec Świętokrzyski,Świętokrzyskie,9900
opel,vectra,gen-c-2002-2008,2007,334000,1910,Diesel,Wrocław,Dolnośląskie,12900
opel,vectra,gen-c-2002-2008,2007,177000,1910,Diesel,Leszno,Wielkopolskie,19888
opel,vectra,gen-c-2002-2008,2006,216000,1910,Diesel,Celiny,Świętokrzyskie,9400
opel,vectra,gen-c-2002-2008,2002,154000,2198,Gasoline,Polanówka,Lubelskie,8500
opel,vectra,gen-c-2002-2008,2007,175000,1796,Gasoline,Błażowa,Podkarpackie,18900
opel,vectra,gen-c-2002-2008,2006,242000,1796,Gasoline,Jaworzno,Śląskie,11000
opel,vectra,gen-c-2002-2008,2007,157000,1598,Gasoline,Chorzów,Śląskie,15400
opel,vectra,gen-c-2002-2008,2007,285000,1910,Diesel,Ustroń,Śląskie,12800
opel,vectra,gen-c-2002-2008,2005,200000,2198,Gasoline,Margonin,Wielkopolskie,11700
opel,vectra,gen-c-2002-2008,2003,139633,2198,Gasoline,Sierpc,Mazowieckie,8900
opel,vectra,gen-c-2002-2008,2007,288434,1910,Diesel,Kalisz,Wielkopolskie,10900
opel,vectra,gen-c-2002-2008,2008,240000,1910,Diesel,Soczewka,Mazowieckie,15900
opel,vectra,gen-c-2002-2008,2004,224000,1796,Gasoline,Leszno,Wielkopolskie,8900
opel,vectra,gen-c-2002-2008,2007,260000,1910,Diesel,Racibórz,Śląskie,9900
opel,vectra,gen-c-2002-2008,2006,217000,1796,Gasoline,Widełka,Podkarpackie,15700
opel,vectra,gen-c-2002-2008,2008,149873,2958,Diesel,Morzyczyn,Zachodniopomorskie,16900
opel,vectra,gen-c-2002-2008,2002,355500,1796,LPG,Poznań,Wielkopolskie,7800
opel,vectra,gen-c-2002-2008,2004,176000,3175,Gasoline,Malbork,Pomorskie,11350
opel,vectra,gen-c-2002-2008,2005,279000,1910,Diesel,Rzerzęczyce,Śląskie,6999
opel,vectra,gen-c-2002-2008,2006,236000,1796,Gasoline,Pabianice,Łódzkie,16200
opel,vectra,gen-c-2002-2008,2004,234000,2198,Gasoline,Szamotuły,Wielkopolskie,6800
opel,vectra,gen-c-2002-2008,2007,240000,1910,Diesel,Siedlce,Mazowieckie,12700
opel,vectra,gen-c-2002-2008,2006,265000,1910,Diesel,Bolesławiec,Dolnośląskie,11900
opel,vectra,gen-c-2002-2008,2005,136200,1796,Gasoline,Radom,Mazowieckie,12700
opel,vectra,gen-c-2002-2008,2008,252000,1910,Diesel,Lubartów,Lubelskie,15900
opel,vectra,gen-c-2002-2008,2008,262000,1910,Diesel,Wrocław,Dolnośląskie,13000
opel,vectra,gen-c-2002-2008,2007,218000,1796,Gasoline,Płock,Mazowieckie,17900
opel,vectra,gen-c-2002-2008,2007,280000,1900,Diesel,Kutno,Łódzkie,15900
opel,vectra,gen-c-2002-2008,2005,315000,1910,Diesel,Katowice,Śląskie,8900
opel,vectra,gen-c-2002-2008,2008,270000,1910,Diesel,Bielsko-Biała,Śląskie,11200
opel,vectra,gen-c-2002-2008,2008,319000,1910,Diesel,Wałbrzych,Dolnośląskie,14000
opel,vectra,gen-c-2002-2008,2006,107500,2792,Gasoline,Szczecin,Zachodniopomorskie,10900
opel,vectra,gen-c-2002-2008,2004,171768,3175,Gasoline,Radzymin,Mazowieckie,9200
opel,vectra,gen-c-2002-2008,2005,163000,1796,Gasoline,Gorzkowice,Łódzkie,13500
opel,vectra,gen-c-2002-2008,2006,145033,1796,Gasoline,Toruń,Kujawsko-pomorskie,15500
opel,vectra,gen-c-2002-2008,2007,260000,1910,Diesel,Leszno,Wielkopolskie,11000
opel,vectra,gen-c-2002-2008,2002,188000,1796,Gasoline,Stargard Szczeciński,Zachodniopomorskie,8950
opel,vectra,gen-c-2002-2008,2007,132593,1598,Gasoline,Katowice,Śląskie,14500
opel,vectra,gen-c-2002-2008,2003,290812,1995,Diesel,Sieradz,Łódzkie,8750
opel,vectra,gen-c-2002-2008,2009,152300,2792,Gasoline,Zwoleń,Mazowieckie,29900
opel,vectra,gen-c-2002-2008,2003,371900,2171,Diesel,Warka,Mazowieckie,10700
opel,vectra,gen-c-2002-2008,2007,247198,1998,LPG,Piaseczno,Mazowieckie,15000
opel,vectra,gen-c-2002-2008,2003,229400,2198,Gasoline,Oleśnica,Dolnośląskie,7900
opel,vectra,gen-c-2002-2008,2006,178000,1796,Gasoline,Poznań,Wielkopolskie,14300
opel,vectra,gen-c-2002-2008,2003,156000,1798,Gasoline,Mogilno,Kujawsko-pomorskie,6600
opel,vectra,gen-c-2002-2008,2005,201500,1796,Gasoline,Mogilno,Kujawsko-pomorskie,8999
opel,vectra,gen-c-2002-2008,2006,151529,1796,Gasoline,Kwiatkowice,Łódzkie,14000
opel,vectra,gen-c-2002-2008,2008,197200,1796,Gasoline,Gliwice,Śląskie,18888
opel,vectra,gen-c-2002-2008,2008,180600,1796,LPG,Wrocław,Dolnośląskie,18900
opel,vectra,gen-c-2002-2008,2004,206000,1796,Gasoline,Racibórz,Śląskie,6500
opel,vectra,gen-c-2002-2008,2008,270166,1910,Diesel,Radom,Mazowieckie,11900
opel,vectra,gen-c-2002-2008,2006,260000,1796,LPG,Kutno,Łódzkie,12900
opel,vectra,gen-c-2002-2008,2006,143000,2198,Gasoline,Września,Wielkopolskie,9900
opel,vectra,gen-c-2002-2008,2006,260000,1796,Gasoline,Grudziądz,Kujawsko-pomorskie,12900
opel,vectra,gen-c-2002-2008,2007,228070,2198,Gasoline,Ciechanów,Mazowieckie,12500
opel,vectra,gen-c-2002-2008,2004,210000,2198,Gasoline,Wisznice,Lubelskie,9900
opel,vectra,gen-c-2002-2008,2003,196604,2198,Gasoline,Więcbork,Kujawsko-pomorskie,6900
opel,vectra,gen-c-2002-2008,2007,239000,1796,Gasoline,Wałbrzych,Dolnośląskie,14990
opel,vectra,gen-c-2002-2008,2005,169400,2198,Gasoline,Niziny,Świętokrzyskie,11500
opel,vectra,gen-c-2002-2008,2006,232327,1796,Gasoline,Lublin,Lubelskie,12500
opel,vectra,gen-c-2002-2008,2002,173000,2198,Gasoline,Łask,Łódzkie,10900
opel,vectra,gen-c-2002-2008,2003,360100,1995,Diesel,Pruszków,Mazowieckie,7500
opel,vectra,gen-c-2002-2008,2008,292800,1998,LPG,Wasilków,Podlaskie,11000
opel,vectra,gen-c-2002-2008,2006,181000,1796,Gasoline,Mogilno,Kujawsko-pomorskie,16900
opel,vectra,gen-c-2002-2008,2006,193300,1796,Gasoline,Radziwiłłów,Mazowieckie,13800
opel,vectra,gen-c-2002-2008,2006,266070,1910,Diesel,Jędrzejów,Świętokrzyskie,14000
opel,vectra,gen-c-2002-2008,2003,250000,1796,Gasoline,Połaniec,Świętokrzyskie,8900
opel,vectra,gen-c-2002-2008,2007,234000,1796,Gasoline,Zbójna,Podlaskie,17900
opel,vectra,gen-c-2002-2008,2004,192000,1998,Gasoline,Czerwionka-Leszczyny,Śląskie,8950
opel,vectra,gen-c-2002-2008,2004,237000,1910,Diesel,Bytom,Śląskie,9800
opel,vectra,gen-c-2002-2008,2007,223747,1598,LPG,Budzieszewice,Zachodniopomorskie,9500
opel,vectra,gen-c-2002-2008,2004,251000,1796,Gasoline,Stare Babice,Mazowieckie,8900
opel,vectra,gen-c-2002-2008,2007,164000,1910,Diesel,Wągrowiec,Wielkopolskie,12900
opel,vectra,gen-c-2002-2008,2003,218000,1796,Gasoline,Wałbrzych,Dolnośląskie,6999
opel,vectra,gen-c-2002-2008,2008,205400,1910,Diesel,Nowy Sącz,Małopolskie,12300
opel,vectra,gen-c-2002-2008,2008,247000,1910,Diesel,Głowno,Łódzkie,13300
opel,vectra,gen-c-2002-2008,2002,339000,2171,Diesel,Nasielsk,Mazowieckie,5900
opel,vectra,gen-c-2002-2008,2008,235000,1910,Diesel,Katowice,Śląskie,12400
opel,vectra,gen-c-2002-2008,2003,260000,1796,LPG,Pierzchów,Małopolskie,9999
opel,vectra,gen-c-2002-2008,2005,300000,1998,LPG,Radom,Mazowieckie,16700
opel,vectra,gen-c-2002-2008,2004,323000,1910,Diesel,Wrocław,Dolnośląskie,5000
opel,vectra,gen-c-2002-2008,2006,220500,1796,Gasoline,Biała Podlaska,Lubelskie,14900
opel,vectra,gen-c-2002-2008,2007,313000,1910,Diesel,Szczecin,Zachodniopomorskie,7500
opel,vectra,gen-c-2002-2008,2004,234000,2198,Gasoline,Szamotuły,Wielkopolskie,4900
opel,vectra,gen-c-2002-2008,2003,216000,1796,Gasoline,Szamotuły,Wielkopolskie,5900
opel,vectra,gen-c-2002-2008,2003,330000,2198,LPG,Chojnice,Pomorskie,5700
opel,vectra,gen-c-2002-2008,2006,285234,1910,Diesel,Marki,Mazowieckie,7900
opel,vectra,gen-c-2002-2008,2007,297850,1910,Diesel,Koprzywna,Łódzkie,12900
opel,vectra,gen-c-2002-2008,2005,193000,2198,Gasoline,Radom,Mazowieckie,13800
opel,vectra,gen-c-2002-2008,2006,196120,1796,Gasoline,Kutno,Łódzkie,16900
opel,vectra,gen-c-2002-2008,2002,230000,2198,LPG,Starachowice,Świętokrzyskie,8900
opel,vectra,gen-c-2002-2008,2005,245000,1998,Gasoline,Ostrów Mazowiecka,Mazowieckie,10900
opel,vectra,gen-c-2002-2008,2004,266000,1910,Diesel,Ślemień,Śląskie,6000
opel,vectra,gen-c-2002-2008,2002,195000,1796,LPG,Gdańsk,Pomorskie,8999
opel,vectra,gen-c-2002-2008,2006,436000,1910,Diesel,Ożarów,Świętokrzyskie,11000
opel,vectra,gen-c-2002-2008,2006,180787,1796,Gasoline,Szamotuły,Wielkopolskie,12700
opel,vectra,gen-c-2002-2008,2006,187487,1796,Gasoline,Gniezno,Wielkopolskie,15999
opel,vectra,gen-c-2002-2008,2004,184236,1998,Gasoline,Kolbuszowa,Podkarpackie,13900
opel,vectra,gen-c-2002-2008,2004,243400,1910,Diesel,Dachnów,Podkarpackie,6500
opel,vectra,gen-c-2002-2008,2006,361600,1910,Diesel,Siedlce,Mazowieckie,9900
opel,vectra,gen-c-2002-2008,2003,130852,2198,Gasoline,Warszawa,Mazowieckie,1999
opel,vectra,gen-c-2002-2008,2006,306574,1910,Diesel,Katowice,Śląskie,11500
opel,vectra,gen-c-2002-2008,2008,287322,1910,Diesel,Wyszków,Mazowieckie,12900
opel,vectra,gen-c-2002-2008,2007,353000,1910,Diesel,Ostrów Wielkopolski,Wielkopolskie,13000
opel,vectra,gen-c-2002-2008,2005,227000,1910,Diesel,Mogilno,Kujawsko-pomorskie,12300
opel,vectra,gen-c-2002-2008,2006,189000,1910,Diesel,Poznań,Wielkopolskie,14700
opel,vectra,gen-c-2002-2008,2003,296158,2198,Gasoline,Zakrzew,Lubelskie,5900
opel,vectra,gen-c-2002-2008,2007,286000,1910,Diesel,Tarnów,Małopolskie,11700
opel,vectra,gen-c-2002-2008,2004,278000,1998,Gasoline,Gostyń,Wielkopolskie,6500
opel,vectra,gen-c-2002-2008,2005,180000,1910,Diesel,Wieliczka,Małopolskie,6800
opel,vectra,gen-c-2002-2008,2005,181000,2200,Gasoline,Kutno,Łódzkie,12400
opel,vectra,gen-c-2002-2008,2006,241000,2792,Gasoline,Radom,Mazowieckie,29900
opel,vectra,gen-c-2002-2008,2003,188379,3175,LPG,Borek Wielkopolski,Wielkopolskie,8900
opel,vectra,gen-c-2002-2008,2003,307000,1796,LPG,Pilica,Śląskie,8800
opel,vectra,gen-c-2002-2008,2008,239000,1910,Diesel,Debrzno,Pomorskie,10900
opel,vectra,gen-c-2002-2008,2006,191467,1796,Gasoline,Ostrowiec Świętokrzyski,Świętokrzyskie,15800
opel,vectra,gen-c-2002-2008,2005,140000,1796,Gasoline,Jelenia Góra,Dolnośląskie,13900
opel,vectra,gen-c-2002-2008,2007,274747,1910,Diesel,Zabrze,Śląskie,10500
opel,vectra,gen-c-2002-2008,2006,303000,1910,Diesel,Skawina,Małopolskie,7490
opel,vectra,gen-c-2002-2008,2003,252235,1796,Gasoline,Szczecin,Zachodniopomorskie,8900
opel,vectra,gen-c-2002-2008,2007,179000,1910,Diesel,Mogilno,Kujawsko-pomorskie,15900
opel,vectra,gen-c-2002-2008,2002,184000,1800,Gasoline,Łask,Łódzkie,7450
opel,vectra,gen-c-2002-2008,2008,249990,1910,Diesel,Nowy Sącz,Małopolskie,11800
opel,vectra,gen-c-2002-2008,2008,213000,1796,Gasoline,Piętno,Wielkopolskie,14900
opel,vectra,gen-c-2002-2008,2008,215000,1910,Diesel,Złotów,Wielkopolskie,15999
opel,vectra,gen-c-2002-2008,2003,236000,1796,Gasoline,Poręba,Śląskie,9700
opel,vectra,gen-c-2002-2008,2006,300000,1910,Diesel,Stare Babice,Mazowieckie,9900
opel,vectra,gen-c-2002-2008,2006,156000,1796,Gasoline,Wierzbica,Mazowieckie,16900
opel,vectra,gen-c-2002-2008,2008,247466,1910,Diesel,Włocławek,Kujawsko-pomorskie,13900
opel,vectra,gen-c-2002-2008,2008,123092,1910,Diesel,Warszawa,Mazowieckie,19900
opel,vectra,gen-c-2002-2008,2007,119750,1998,Gasoline,Gniezno,Wielkopolskie,18900
opel,vectra,gen-c-2002-2008,2004,194808,1910,Diesel,Chorzów,Śląskie,3000
opel,vectra,gen-c-2002-2008,2008,275000,1910,Diesel,Pruszków,Mazowieckie,15000
opel,vectra,gen-c-2002-2008,2006,319000,1910,Diesel,Pińczów,Świętokrzyskie,15200
opel,vectra,gen-c-2002-2008,2003,273000,1796,Gasoline,Popówko,Wielkopolskie,7900
opel,vectra,gen-c-2002-2008,2004,351000,1796,LPG,Drawski Młyn,Wielkopolskie,7900
opel,vectra,gen-c-2002-2008,2007,271000,1910,Diesel,Chlewice,Świętokrzyskie,12900
opel,vectra,gen-c-2002-2008,2004,277300,2171,Diesel,Wrocław,Dolnośląskie,6500
opel,vectra,gen-c-2002-2008,2007,248000,1910,Diesel,Swarzędz,Wielkopolskie,11900
opel,vectra,gen-c-2002-2008,2007,104000,1796,Gasoline,Kórnik,Wielkopolskie,16800
opel,vectra,gen-c-2002-2008,2006,231700,1910,Diesel,Mogilno,Kujawsko-pomorskie,13999
opel,vectra,gen-c-2002-2008,2008,350000,1910,Diesel,Jaworzno,Śląskie,12000
opel,vectra,gen-c-2002-2008,2007,220000,1796,LPG,Łęczna,Lubelskie,16500
opel,vectra,gen-c-2002-2008,2003,212000,1796,Gasoline,Głubczyce,Opolskie,4700
opel,vectra,gen-c-2002-2008,2007,282000,1910,Diesel,Bolesławiec,Dolnośląskie,12900
opel,vectra,gen-c-2002-2008,2008,161890,1796,Gasoline,Środa Śląska,Dolnośląskie,16800
opel,vectra,gen-c-2002-2008,2008,197500,1998,Gasoline,Lublin,Lubelskie,17900
opel,vectra,gen-c-2002-2008,2002,237600,1796,Gasoline,Ustowo,Zachodniopomorskie,7899
opel,vectra,gen-c-2002-2008,2006,187000,1598,Gasoline,Brzeg Dolny,Dolnośląskie,12999
opel,vectra,gen-c-2002-2008,2005,273000,1910,Diesel,Radłów,Małopolskie,10800
opel,vectra,gen-c-2002-2008,2007,248000,1796,Gasoline,Oleśnica,Dolnośląskie,13900
opel,vectra,gen-c-2002-2008,2003,263000,1796,LPG,Swarzędz,Wielkopolskie,7999
opel,vectra,gen-c-2002-2008,2008,200000,1796,Gasoline,Oleśnica,Dolnośląskie,14900
opel,vectra,gen-c-2002-2008,2005,148266,1910,Diesel,Czarna Dąbrówka,Pomorskie,13000
opel,vectra,gen-c-2002-2008,2007,182000,1796,Gasoline,Jarosław,Podkarpackie,14900
opel,vectra,gen-c-2002-2008,2003,191625,2198,LPG,Dęblin,Lubelskie,10500
opel,vectra,gen-c-2002-2008,2003,114612,2198,Gasoline,Ostrowiec Świętokrzyski,Świętokrzyskie,7900
opel,vectra,gen-c-2002-2008,2008,164381,2198,Gasoline,Nidzica,Warmińsko-mazurskie,12900
opel,vectra,gen-c-2002-2008,2004,196000,1796,Gasoline,Jedlińsk,Mazowieckie,11900
opel,vectra,gen-c-2002-2008,2007,250000,1910,Diesel,Wejherowo,Pomorskie,5990
opel,vectra,gen-c-2002-2008,2007,229000,1910,Diesel,Łagów,Świętokrzyskie,14900
opel,vectra,gen-c-2002-2008,2008,253477,1910,Diesel,Szczyglice,Dolnośląskie,9999
opel,vectra,gen-c-2002-2008,2008,230000,1910,Diesel,Nowy Tomyśl,Wielkopolskie,19500
opel,vectra,gen-c-2002-2008,2007,208700,1796,LPG,Szczecin,Zachodniopomorskie,14900
opel,vectra,gen-c-2002-2008,2006,240000,1910,Diesel,Mielec,Podkarpackie,8900
opel,vectra,gen-c-2002-2008,2005,260918,1910,Diesel,Bukowiec,Kujawsko-pomorskie,11000
opel,vectra,gen-c-2002-2008,2004,226012,1796,LPG,Gdańsk,Pomorskie,6500
opel,vectra,gen-c-2002-2008,2005,143000,2198,Gasoline,Stargard Szczeciński,Zachodniopomorskie,15998
opel,vectra,gen-c-2002-2008,2007,330000,1796,LPG,Ostróda,Warmińsko-mazurskie,12900
opel,vectra,gen-c-2002-2008,2007,315142,1910,Diesel,Zwoleń,Mazowieckie,13900
opel,vectra,gen-c-2002-2008,2007,245626,1998,Gasoline,Płock,Mazowieckie,11900
opel,vectra,gen-c-2002-2008,2002,198000,1796,Gasoline,Dąbrowa Górnicza,Śląskie,9900
opel,vectra,gen-c-2002-2008,2007,180000,1796,Gasoline,Września,Wielkopolskie,18900
opel,vectra,gen-c-2002-2008,2006,170000,1796,Gasoline,Tomaszów Bolesławiecki,Dolnośląskie,12500
opel,vectra,gen-c-2002-2008,2002,271000,1796,LPG,Tarczyn,Mazowieckie,7900
opel,vectra,gen-c-2002-2008,2005,149000,1796,Gasoline,Września,Wielkopolskie,13900
opel,vectra,gen-c-2002-2008,2005,250000,1910,Diesel,Sadowie,Śląskie,8500
opel,vectra,gen-c-2002-2008,2008,240000,1910,Diesel,Olesno,Opolskie,14500
opel,vectra,gen-c-2002-2008,2008,280000,1910,Diesel,Wodzisław Śląski,Śląskie,20000
opel,vectra,gen-c-2002-2008,2007,197000,1796,Gasoline,Słupca,Wielkopolskie,11500
opel,vectra,gen-c-2002-2008,2007,148000,1796,Gasoline,Koło,Wielkopolskie,15900
opel,vectra,gen-c-2002-2008,2007,208000,1796,Gasoline,Sosnowiec,Śląskie,15900
opel,vectra,gen-c-2002-2008,2006,247000,1910,Diesel,Morzyczyn,Zachodniopomorskie,14999
opel,vectra,gen-c-2002-2008,2008,237000,1910,Diesel,Mogilno,Kujawsko-pomorskie,12999
opel,vectra,gen-c-2002-2008,2005,198000,1598,Gasoline,Ruda Śląska,Śląskie,7999
opel,vectra,gen-c-2002-2008,2007,223000,1796,LPG,Konin,Wielkopolskie,13900
opel,vectra,gen-c-2002-2008,2008,187000,1796,Gasoline,Goleniów,Zachodniopomorskie,12900
opel,vectra,gen-c-2002-2008,2004,207713,3175,Gasoline,Michałowice,Małopolskie,14999
opel,vectra,gen-c-2002-2008,2006,197193,1910,Diesel,Siedlce,Małopolskie,15600
opel,vectra,gen-c-2002-2008,2008,310000,1910,Diesel,Góra Kalwaria,Mazowieckie,8900
opel,vectra,gen-c-2002-2008,2004,122000,1796,Gasoline,Kłodzko,Dolnośląskie,9900
opel,vectra,gen-c-2002-2008,2007,250000,1910,Diesel,Wejherowo,Pomorskie,5990
opel,vectra,gen-c-2002-2008,2007,229000,1910,Diesel,Łagów,Świętokrzyskie,14900
opel,vectra,gen-c-2002-2008,2008,253477,1910,Diesel,Szczyglice,Dolnośląskie,9999
opel,vectra,gen-c-2002-2008,2008,230000,1910,Diesel,Nowy Tomyśl,Wielkopolskie,19500
opel,vectra,gen-c-2002-2008,2007,208700,1796,LPG,Szczecin,Zachodniopomorskie,14900
opel,vectra,gen-c-2002-2008,2006,240000,1910,Diesel,Mielec,Podkarpackie,8900
opel,vectra,gen-c-2002-2008,2005,260918,1910,Diesel,Bukowiec,Kujawsko-pomorskie,11000
opel,vectra,gen-c-2002-2008,2004,226012,1796,LPG,Gdańsk,Pomorskie,6500
opel,vectra,gen-c-2002-2008,2005,143000,2198,Gasoline,Stargard Szczeciński,Zachodniopomorskie,15998
opel,vectra,gen-c-2002-2008,2007,330000,1796,LPG,Ostróda,Warmińsko-mazurskie,12900
opel,vectra,gen-c-2002-2008,2007,315142,1910,Diesel,Zwoleń,Mazowieckie,13900
opel,vectra,gen-c-2002-2008,2007,245626,1998,Gasoline,Płock,Mazowieckie,11900
opel,vectra,gen-c-2002-2008,2002,198000,1796,Gasoline,Dąbrowa Górnicza,Śląskie,9900
opel,vectra,gen-c-2002-2008,2007,180000,1796,Gasoline,Września,Wielkopolskie,18900
opel,vectra,gen-c-2002-2008,2006,170000,1796,Gasoline,Tomaszów Bolesławiecki,Dolnośląskie,12500
opel,vectra,gen-c-2002-2008,2002,271000,1796,LPG,Tarczyn,Mazowieckie,7900
opel,vectra,gen-c-2002-2008,2005,149000,1796,Gasoline,Września,Wielkopolskie,13900
opel,vectra,gen-c-2002-2008,2005,250000,1910,Diesel,Sadowie,Śląskie,8500
opel,vectra,gen-c-2002-2008,2008,240000,1910,Diesel,Olesno,Opolskie,14500
opel,vectra,gen-c-2002-2008,2008,280000,1910,Diesel,Wodzisław Śląski,Śląskie,20000
opel,vectra,gen-c-2002-2008,2007,197000,1796,Gasoline,Słupca,Wielkopolskie,11500
opel,vectra,gen-c-2002-2008,2007,148000,1796,Gasoline,Koło,Wielkopolskie,15900
opel,vectra,gen-c-2002-2008,2007,208000,1796,Gasoline,Sosnowiec,Śląskie,15900
opel,vectra,gen-c-2002-2008,2006,247000,1910,Diesel,Morzyczyn,Zachodniopomorskie,14999
opel,vectra,gen-c-2002-2008,2008,237000,1910,Diesel,Mogilno,Kujawsko-pomorskie,12999
opel,vectra,gen-c-2002-2008,2005,198000,1598,Gasoline,Ruda Śląska,Śląskie,7999
opel,vectra,gen-c-2002-2008,2007,223000,1796,LPG,Konin,Wielkopolskie,13900
opel,vectra,gen-c-2002-2008,2008,187000,1796,Gasoline,Goleniów,Zachodniopomorskie,12900
opel,vectra,gen-c-2002-2008,2004,207713,3175,Gasoline,Michałowice,Małopolskie,14999
opel,vectra,gen-c-2002-2008,2006,197193,1910,Diesel,Siedlce,Małopolskie,15600
opel,vectra,gen-c-2002-2008,2008,310000,1910,Diesel,Góra Kalwaria,Mazowieckie,8900
opel,vectra,gen-c-2002-2008,2004,122000,1796,Gasoline,Kłodzko,Dolnośląskie,9900
opel,vectra,gen-c-2002-2008,2006,218400,2792,Gasoline,Mogilno,Kujawsko-pomorskie,15999
opel,vectra,gen-c-2002-2008,2007,253000,1910,Diesel,Niepołomice,Małopolskie,7500
opel,vectra,gen-c-2002-2008,2008,276795,1910,Diesel,Nowe Proboszczewice,Mazowieckie,9000
opel,vectra,gen-c-2002-2008,2004,253601,1796,Gasoline,Zabrze,Śląskie,11000
opel,vectra,gen-c-2002-2008,2002,191350,1796,Gasoline,Zduńska Wola,Łódzkie,8990
opel,vectra,gen-c-2002-2008,2008,214000,1910,Diesel,Józefosław,Mazowieckie,13000
opel,vectra,gen-c-2002-2008,2006,233790,2792,Gasoline,Lublin,Lubelskie,25900
opel,vectra,gen-c-2002-2008,2007,236000,1910,Diesel,Piaseczno,Mazowieckie,15900
opel,vectra,gen-c-2002-2008,2005,272600,1910,Diesel,Kostrzyn,Wielkopolskie,7600
opel,vectra,gen-c-2002-2008,2008,180000,1910,Diesel,Szczecin,Zachodniopomorskie,13500
opel,vectra,gen-c-2002-2008,2005,327255,1910,Diesel,Kraków,Małopolskie,10900
opel,vectra,gen-c-2002-2008,2004,398119,1910,Diesel,Lublin,Lubelskie,4500
opel,vectra,gen-c-2002-2008,2004,169117,1597,Gasoline,Poznań,Wielkopolskie,8500
opel,vectra,gen-c-2002-2008,2006,157000,1796,Gasoline,Sade Budy,Mazowieckie,16800
opel,vectra,gen-c-2002-2008,2007,320000,1910,Diesel,Michów,Lubelskie,8500
opel,vectra,gen-c-2002-2008,2008,206570,2198,Gasoline,Konin,Śląskie,18900
opel,vectra,gen-c-2002-2008,2008,232000,1910,Diesel,Częstochowa,Śląskie,18900
opel,vectra,gen-c-2002-2008,2005,375000,1910,Diesel,Rudawa,Małopolskie,3800
opel,vectra,gen-c-2002-2008,2002,242000,1796,Gasoline,Borów,Dolnośląskie,7900
opel,vectra,gen-c-2002-2008,2007,221000,1910,Diesel,Szynkielów,Łódzkie,13500
opel,vectra,gen-c-2002-2008,2007,132000,1598,Gasoline,Zawisna,Śląskie,13900
opel,vectra,gen-c-2002-2008,2005,236215,2198,Gasoline,Środa Śląska,Dolnośląskie,7850
opel,vectra,gen-c-2002-2008,2006,160000,2198,Gasoline,Bydgoszcz,Kujawsko-pomorskie,15200
